panorama_file_name,latitude[deg],longitude[deg]
TMX7316010203-003045_pano_0000_000029,52.3619002187278,4.89684230636955
TMX7316010203-003045_pano_0000_000030,52.361888790844,4.89677504925919
TMX7316010203-003045_pano_0000_000031,52.3618772511349,4.89670915507685
TMX7316010203-003045_pano_0000_000032,52.3618658430118,4.89664595674672
TMX7316010203-003045_pano_0000_000033,52.3618544468698,4.89658407335433
TMX7316010203-003045_pano_0000_000034,52.3618436701217,4.89652340018091
TMX7316010203-003045_pano_0000_000035,52.3618335822367,4.89646459337914
TMX7316010203-003045_pano_0000_000036,52.3618240472372,4.89640428592344
TMX7316010203-003045_pano_0000_000037,52.3618110433893,4.89634767561899
TMX7316010203-003045_pano_0000_000038,52.3617866204719,4.89630488112746
TMX7316010203-003045_pano_0000_000039,52.3617458826564,4.89629020278859
TMX7316010203-003045_pano_0000_000040,52.3617020889683,4.89628664349239
TMX7316010203-003045_pano_0000_000041,52.3616577986139,4.89628490417998
TMX7316010203-003045_pano_0000_000042,52.3616129020818,4.896284534192
TMX7316010203-003045_pano_0000_000043,52.3615680224407,4.89628528412135
TMX7316010203-003045_pano_0000_000044,52.3615255040347,4.8963066590294
TMX7316010203-003045_pano_0000_000045,52.3614971989812,4.89636235226501
TMX7316010203-003045_pano_0000_000046,52.3614928091258,4.89643465107434
TMX7316010203-003045_pano_0000_000047,52.3615022015029,4.89650694327761
TMX7316010203-003045_pano_0000_000048,52.36151456759,4.89657799980781
TMX7316010203-003045_pano_0000_000049,52.3615271356218,4.89664898213199
TMX7316010203-003045_pano_0000_000050,52.361540514468,4.89672029896803
TMX7316010203-003045_pano_0000_000051,52.3615538623875,4.89679107311505
TMX7316010203-003045_pano_0000_000052,52.3615674402895,4.89686175461721
TMX7316010203-003045_pano_0000_000053,52.3615804384393,4.89693210062954
TMX7316010203-003045_pano_0000_000054,52.3615924962865,4.89700166719962
TMX7316010203-003045_pano_0000_000055,52.3616042159186,4.89707126102826
TMX7316010203-003045_pano_0000_000056,52.3616166736148,4.89714112266109
TMX7316010203-003045_pano_0000_000057,52.3616289413349,4.89721025585484
TMX7316010203-003045_pano_0000_000058,52.3616410652585,4.89727934994208
TMX7316010203-003045_pano_0000_000059,52.3616530601489,4.897348940508
TMX7316010203-003045_pano_0000_000060,52.3616656724736,4.89741805607116
TMX7316010203-003045_pano_0000_000061,52.3616782671554,4.89748647474601
TMX7316010203-003045_pano_0000_000062,52.3616909471208,4.89755487623651
TMX7316010203-003045_pano_0000_000063,52.3617036717108,4.89762306931053
TMX7316010203-003045_pano_0000_000064,52.3617159546911,4.89769098183545
TMX7316010203-003045_pano_0000_000065,52.3617279703601,4.89775889058693
TMX7316010203-003045_pano_0000_000066,52.3617402530209,4.89782585980466
TMX7316010203-003045_pano_0000_000067,52.3617523312083,4.89789273145996
TMX7316010203-003045_pano_0000_000068,52.3617637508594,4.8979580636908
TMX7316010203-003045_pano_0000_000069,52.361775133897,4.89802477736444
TMX7316010203-003045_pano_0000_000070,52.3617869571906,4.89809360094376
TMX7316010203-003045_pano_0000_000071,52.3617986580648,4.89816265015613
TMX7316010203-003045_pano_0000_000072,52.3618106653477,4.8982318179872
TMX7316010203-003045_pano_0000_000073,52.3618229509317,4.89830138647251
TMX7316010203-003045_pano_0000_000074,52.3618355392527,4.89837115189193
TMX7316010203-003045_pano_0000_000075,52.3618484483168,4.89844025405258
TMX7316010203-003045_pano_0000_000076,52.3618615295534,4.89850982326266
TMX7316010203-003045_pano_0000_000077,52.3618742051354,4.89857928556215
TMX7316010203-003045_pano_0000_000078,52.3618858069315,4.89864924282947
TMX7316010203-003045_pano_0000_000079,52.3618997406251,4.89871746361748
TMX7316010203-003045_pano_0000_000080,52.3619127498,4.89878543720015
TMX7316010203-003045_pano_0000_000081,52.3619250339139,4.89885282571421
TMX7316010203-003045_pano_0000_000082,52.3619380724327,4.89891934368446
TMX7316010203-003045_pano_0000_000083,52.3619513334084,4.89898834837938
TMX7316010203-003045_pano_0000_000084,52.3619646809219,4.89905815447323
TMX7316010203-003045_pano_0000_000085,52.3619797028338,4.89912702817488
TMX7316010203-003045_pano_0000_000086,52.3619938722166,4.89919890438326
TMX7316010203-003045_pano_0000_000087,52.3620067717195,4.89927062032798
TMX7316010203-003045_pano_0000_000088,52.3620203707275,4.89934269131644
TMX7316010203-003045_pano_0000_000089,52.3620339544935,4.89941472519212
TMX7316010203-003045_pano_0000_000090,52.3620470983095,4.89948681517823
TMX7316010203-003045_pano_0000_000091,52.3620602261555,4.89955841818083
TMX7316010203-003045_pano_0000_000092,52.3620735551743,4.89963024470635
TMX7316010203-003045_pano_0000_000093,52.362087033321,4.89970199793241
TMX7316010203-003045_pano_0000_000094,52.3621006329563,4.89977332044763
TMX7316010203-003045_pano_0000_000095,52.3621142321193,4.89984500960841
TMX7316010203-003045_pano_0000_000096,52.3621281783207,4.89991601985966
TMX7316010203-003045_pano_0000_000097,52.3621418699293,4.89998652965743
TMX7316010203-003045_pano_0000_000098,52.3621549757416,4.90005665062889
TMX7316010203-003045_pano_0000_000099,52.3621678430608,4.90012707833238
TMX7316010203-003045_pano_0000_000100,52.3621807256312,4.90019771250972
TMX7316010203-003045_pano_0000_000101,52.3621935446687,4.90026765413294
TMX7316010203-003045_pano_0000_000102,52.3622065770362,4.90033768643249
TMX7316010203-003045_pano_0000_000103,52.3622196525958,4.90040774428145
TMX7316010203-003045_pano_0000_000104,52.3622324033909,4.90047789499227
TMX7316010203-003045_pano_0000_000105,52.3622453008441,4.90054779277859
TMX7316010203-003045_pano_0000_000106,52.3622580515537,4.90061740692451
TMX7316010203-003045_pano_0000_000107,52.3622709518517,4.90068708808288
TMX7316010203-003045_pano_0000_000108,52.362283912696,4.9007569949449
TMX7316010203-003045_pano_0000_000109,52.3622967841655,4.90082660439795
TMX7316010203-003045_pano_0000_000110,52.3623096630641,4.9008961277582
TMX7316010203-003045_pano_0000_000111,52.3623221229616,4.90096516855653
TMX7316010203-003045_pano_0000_000112,52.3623345314017,4.9010343300774
TMX7316010203-003045_pano_0000_000113,52.3623470440368,4.90110358418347
TMX7316010203-003045_pano_0000_000114,52.3623592830721,4.90117338946287
TMX7316010203-003045_pano_0000_000115,52.3623717321775,4.90124222243694
TMX7316010203-003045_pano_0000_000116,52.3623843885262,4.90131109724386
TMX7316010203-003045_pano_0000_000117,52.3623972915648,4.9013806569584
TMX7316010203-003045_pano_0000_000118,52.3624103798773,4.901450812372
TMX7316010203-003045_pano_0000_000119,52.3624229615815,4.90152044408922
TMX7316010203-003045_pano_0000_000120,52.3624354778524,4.90159023053147
TMX7316010203-003045_pano_0000_000121,52.3624484878227,4.9016598983087
TMX7316010203-003045_pano_0000_000122,52.3624608103691,4.90172903944537
TMX7316010203-003045_pano_0000_000123,52.3624733034882,4.9017972173631
TMX7316010203-003045_pano_0000_000124,52.3624851963202,4.90186530027589
TMX7316010203-003045_pano_0000_000125,52.3624956752433,4.90193335125227
TMX7316010203-003045_pano_0000_000126,52.362506186427,4.90200060312073
TMX7316010203-003045_pano_0000_000127,52.3625277015672,4.90205788824943
TMX7316010203-003045_pano_0000_000128,52.362569336313,4.90207287974906
TMX7316010203-003045_pano_0000_000129,52.3626136099855,4.90206259334373
TMX7316010203-003045_pano_0000_000130,52.3626574303476,4.90204617930109
TMX7316010203-003045_pano_0000_000131,52.3627010513333,4.90202709642693
TMX7316010203-003045_pano_0000_000132,52.3627437332549,4.9020002764504
TMX7316010203-003045_pano_0000_000133,52.3627805568416,4.90195627735272
TMX7316010203-003045_pano_0000_000134,52.3627969747512,4.90188673165387
TMX7316010203-003045_pano_0000_000135,52.3627941435087,4.90181227040147
TMX7316010203-003045_pano_0000_000136,52.3627839195827,4.90173906314078
TMX7316010203-003045_pano_0000_000137,52.3627717031446,4.90166714690471
TMX7316010203-003045_pano_0000_000138,52.3627578053318,4.90159578636403
TMX7316010203-003045_pano_0000_000139,52.3627438891386,4.90152535571809
TMX7316010203-003045_pano_0000_000140,52.3627299911456,4.90145532312435
TMX7316010203-003045_pano_0000_000141,52.362716464506,4.90138516242428
TMX7316010203-003045_pano_0000_000142,52.3627033855101,4.90131451716875
TMX7316010203-003045_pano_0000_000143,52.3626909322252,4.90124388320217
TMX7316010203-003045_pano_0000_000144,52.3626773414654,4.90117319906831
TMX7316010203-003045_pano_0000_000145,52.3626640304193,4.90110269012947
TMX7316010203-003045_pano_0000_000146,52.3626508023081,4.90103128761676
TMX7316010203-003045_pano_0000_000147,52.362637203244,4.90096033972015
TMX7316010203-003045_pano_0000_000148,52.3626235906573,4.90088929122051
TMX7316010203-003045_pano_0000_000149,52.3626096398606,4.90081904171981
TMX7316010203-003045_pano_0000_000150,52.362596270178,4.90074825238427
TMX7316010203-003045_pano_0000_000151,52.3625840959029,4.90067789883581
TMX7316010203-003045_pano_0000_000152,52.3625706590325,4.90060908990649
TMX7316010203-003045_pano_0000_000153,52.3625567240257,4.90054021630071
TMX7316010203-003045_pano_0000_000154,52.3625432231063,4.90047041659646
TMX7316010203-003045_pano_0000_000155,52.362529285677,4.90040179895295
TMX7316010203-003045_pano_0000_000156,52.3625157644187,4.90033393875711
TMX7316010203-003045_pano_0000_000157,52.3625027014638,4.9002640690198
TMX7316010203-003045_pano_0000_000158,52.3624898376988,4.9001943218296
TMX7316010203-003045_pano_0000_000159,52.3624766397967,4.90012519913075
TMX7316010203-003045_pano_0000_000160,52.3624631896612,4.90005605837372
TMX7316010203-003045_pano_0000_000161,52.3624497170782,4.89998639672422
TMX7316010203-003045_pano_0000_000162,52.3624360470126,4.89991663781489
TMX7316010203-003045_pano_0000_000163,52.3624225443091,4.89984610997178
TMX7316010203-003045_pano_0000_000164,52.3624091910579,4.89977546067191
TMX7316010203-003045_pano_0000_000165,52.3623961050056,4.89970476204786
TMX7316010203-003045_pano_0000_000166,52.3623833587651,4.89963445878392
TMX7316010203-003045_pano_0000_000167,52.3623711581577,4.89956399297802
TMX7316010203-003045_pano_0000_000168,52.3623589992017,4.89949309912824
TMX7316010203-003045_pano_0000_000169,52.362346282549,4.89942234492736
TMX7316010203-003045_pano_0000_000170,52.3623338746704,4.89935164816697
TMX7316010203-003045_pano_0000_000171,52.3623214159225,4.89928074949717
TMX7316010203-003045_pano_0000_000172,52.3623087721406,4.8992105926363
TMX7316010203-003045_pano_0000_000173,52.3622962498628,4.8991411586538
TMX7316010203-003045_pano_0000_000174,52.3622831061091,4.89907262214161
TMX7316010203-003045_pano_0000_000175,52.3622680112331,4.89901043070263
TMX7316010203-003045_pano_0000_000176,52.3622444601542,4.89895242245424
TMX7316010203-003045_pano_0000_000177,52.3622024176681,4.89893865123342
TMX7316010203-003045_pano_0001_000000,52.3612334013269,4.90061226883368
TMX7316010203-003045_pano_0001_000001,52.3612241533298,4.90068584803999
TMX7316010203-003045_pano_0001_000002,52.3611920177931,4.90073765444877
TMX7316010203-003045_pano_0001_000003,52.3611500015379,4.90076663671997
TMX7316010203-003045_pano_0001_000004,52.361106531778,4.90078916941202
TMX7316010203-003045_pano_0001_000005,52.3610676739872,4.90082853489692
TMX7316010203-003045_pano_0001_000006,52.3610445496574,4.90089337141565
TMX7316010203-003045_pano_0001_000007,52.3610428385845,4.90096922560667
TMX7316010203-003045_pano_0001_000008,52.3610536942498,4.90104476677374
TMX7316010203-003045_pano_0001_000009,52.3610679166845,4.90111880349541
TMX7316010203-003045_pano_0001_000010,52.3610831880617,4.90119208589594
TMX7316010203-003045_pano_0001_000011,52.3610984180132,4.90126619554804
TMX7316010203-003045_pano_0001_000012,52.3611137646916,4.90134055304142
TMX7316010203-003045_pano_0001_000013,52.3611289723205,4.90141507583802
TMX7316010203-003045_pano_0001_000014,52.3611437446967,4.90148983203751
TMX7316010203-003045_pano_0001_000015,52.3611578469614,4.901563822923
TMX7316010203-003045_pano_0001_000016,52.3611726157562,4.90163858925659
TMX7316010203-003045_pano_0001_000017,52.361188139147,4.90171193395144
TMX7316010203-003045_pano_0001_000018,52.3612023875806,4.9017858096098
TMX7316010203-003045_pano_0001_000019,52.3612165106534,4.90185949976918
TMX7316010203-003045_pano_0001_000020,52.3612302881509,4.90193327701803
TMX7316010203-003045_pano_0001_000021,52.3612440319294,4.9020068145026
TMX7316010203-003045_pano_0001_000022,52.3612582815715,4.90207981386031
TMX7316010203-003045_pano_0001_000023,52.3612724736575,4.90215275099367
TMX7316010203-003045_pano_0001_000024,52.3612868054896,4.90222502256962
TMX7316010203-003045_pano_0001_000025,52.3613010418179,4.9022973512292
TMX7316010203-003045_pano_0001_000026,52.3613154574494,4.90236953838347
TMX7316010203-003045_pano_0001_000027,52.3613298971223,4.90244168302234
TMX7316010203-003045_pano_0001_000028,52.3613446138177,4.90251394104692
TMX7316010203-003045_pano_0001_000029,52.3613611802317,4.90258467120747
TMX7316010203-003045_pano_0001_000030,52.3613931970233,4.90263842547866
TMX7316010203-003045_pano_0001_000031,52.3614365783549,4.9026598172546
TMX7316010203-003045_pano_0001_000032,52.3614818477621,4.90265290521436
TMX7316010203-003045_pano_0001_000033,52.3615261936265,4.90263111273016
TMX7316010203-003045_pano_0001_000034,52.3615698642127,4.90260372232816
TMX7316010203-003045_pano_0001_000035,52.3616075990423,4.90255804702654
TMX7316010203-003045_pano_0001_000036,52.3616261929529,4.90248809892157
TMX7316010203-003045_pano_0001_000037,52.3616213661088,4.90241210945759
TMX7316010203-003045_pano_0001_000038,52.3616080513748,4.90233864342791
TMX7316010203-003045_pano_0001_000039,52.3615934723459,4.90226628721865
TMX7316010203-003045_pano_0001_000040,52.3615791098079,4.90219440520932
TMX7316010203-003045_pano_0001_000041,52.3615656196343,4.90212249978829
TMX7316010203-003045_pano_0001_000042,52.3615512458358,4.90205086660978
TMX7316010203-003045_pano_0001_000043,52.3615372667529,4.90197933942837
TMX7316010203-003045_pano_0001_000044,52.3615230656662,4.90190788869819
TMX7316010203-003045_pano_0001_000045,52.3615085478113,4.9018367544344
TMX7316010203-003045_pano_0001_000046,52.3614936613618,4.9017658822483
TMX7316010203-003045_pano_0001_000047,52.3614793646087,4.90169505416874
TMX7316010203-003045_pano_0001_000048,52.3614654226063,4.90162496836468
TMX7316010203-003045_pano_0001_000049,52.3614512689464,4.90155480336175
TMX7316010203-003045_pano_0001_000050,52.3614367853243,4.90148464052413
TMX7316010203-003045_pano_0001_000051,52.3614224797308,4.90141519798667
TMX7316010203-003045_pano_0001_000052,52.3614076260247,4.90134605301957
TMX7316010203-003045_pano_0001_000053,52.3613924587619,4.90127728804495
TMX7316010203-003045_pano_0001_000054,52.3613768373826,4.9012086703806
TMX7316010203-003045_pano_0001_000055,52.3613610725061,4.90113985848993
TMX7316010203-003045_pano_0001_000056,52.3613444123898,4.90107153652045
TMX7316010203-003045_pano_0001_000057,52.3613284852306,4.90100312169442
TMX7316010203-003045_pano_0001_000058,52.3613134457903,4.90093455594539
TMX7316010203-003045_pano_0001_000059,52.3612983122903,4.90086738981819
TMX7316010203-003045_pano_0001_000060,52.3612803277192,4.90080375653287
TMX7316010203-003045_pano_0002_000000,52.3615418192306,4.9026174290075
TMX7316010203-003045_pano_0002_000001,52.3615850725881,4.90259642637167
TMX7316010203-003045_pano_0002_000002,52.3616291507693,4.90257722795547
TMX7316010203-003045_pano_0002_000003,52.3616732678733,4.90255772028762
TMX7316010203-003045_pano_0002_000004,52.3617175933291,4.90253750618866
TMX7316010203-003045_pano_0002_000005,52.361761771293,4.90251771197182
TMX7316010203-003045_pano_0002_000006,52.3618054601296,4.90249829732008
TMX7316010203-003045_pano_0002_000007,52.3618487830329,4.90247920879424
TMX7316010203-003045_pano_0002_000008,52.3618927265001,4.90245937059498
TMX7316010203-003045_pano_0002_000009,52.3619365299854,4.90243923389813
TMX7316010203-003045_pano_0002_000010,52.3619800432358,4.90241872502126
TMX7316010203-003045_pano_0002_000011,52.3620234593465,4.9023975425062
TMX7316010203-003045_pano_0002_000012,52.3620665424729,4.90237584892105
TMX7316010203-003045_pano_0002_000013,52.3621093632962,4.90235283968129
TMX7316010203-003045_pano_0002_000014,52.3621518012633,4.90232941876786
TMX7316010203-003045_pano_0002_000015,52.3621940001698,4.90230670971166
TMX7316010203-003045_pano_0002_000016,52.3622359426452,4.90228473270593
TMX7316010203-003045_pano_0002_000017,52.3622781211244,4.90226273426651
TMX7316010203-003045_pano_0002_000018,52.3623204231623,4.90224064183397
TMX7316010203-003045_pano_0002_000019,52.3623627811033,4.90221859957248
TMX7316010203-003045_pano_0002_000020,52.3624050897433,4.90219667335903
TMX7316010203-003045_pano_0002_000021,52.3624470202069,4.90217423445102
TMX7316010203-003045_pano_0002_000022,52.3624887190687,4.90215105240271
TMX7316010203-003045_pano_0002_000023,52.3625304997157,4.90212696892158
TMX7316010203-003045_pano_0002_000024,52.3625720343939,4.90210360615819
TMX7316010203-003045_pano_0002_000025,52.3626135484879,4.90207995615944
TMX7316010203-003045_pano_0002_000026,52.3626550083375,4.90205610669017
TMX7316010203-003045_pano_0002_000027,52.3626963605376,4.90203365954376
TMX7316010203-003045_pano_0002_000028,52.3627378207657,4.90201205322813
TMX7316010203-003045_pano_0002_000029,52.3627793988702,4.90199179719502
TMX7316010203-003045_pano_0002_000030,52.3628215913923,4.90197330465856
TMX7316010203-003045_pano_0002_000031,52.3628648006884,4.90195506226978
TMX7316010203-003045_pano_0002_000032,52.3629083829222,4.9019371625258
TMX7316010203-003045_pano_0002_000033,52.3629505002224,4.90191860748339
TMX7316010203-003045_pano_0002_000034,52.3629915132098,4.90189924134585
TMX7316010203-003045_pano_0002_000035,52.3630310038996,4.90187905993472
TMX7316010203-003045_pano_0002_000036,52.3630679262695,4.90185839186185
TMX7316010203-003045_pano_0002_000037,52.3630982894889,4.90184162537137
TMX7316010203-003045_pano_0002_000038,52.3631309131213,4.90182217715264
TMX7316010203-003045_pano_0002_000039,52.3631699888271,4.90180187989617
TMX7316010203-003045_pano_0002_000040,52.3632099564006,4.90178211161324
TMX7316010203-003045_pano_0002_000041,52.3632503815853,4.90176199593136
TMX7316010203-003045_pano_0002_000042,52.3632910317858,4.90174136964305
TMX7316010203-003045_pano_0002_000043,52.3633317805264,4.90172057867938
TMX7316010203-003045_pano_0002_000044,52.3633725874914,4.90169981325579
TMX7316010203-003045_pano_0002_000045,52.363413477186,4.90167951895894
TMX7316010203-003045_pano_0002_000046,52.363454719879,4.90165889178842
TMX7316010203-003045_pano_0002_000047,52.3634956641966,4.90163893441799
TMX7316010203-003045_pano_0002_000048,52.3635363588809,4.90161953811155
TMX7316010203-003045_pano_0002_000049,52.3635766151779,4.90159941501521
TMX7316010203-003045_pano_0002_000050,52.3636177541325,4.90158017833499
TMX7316010203-003045_pano_0002_000051,52.3636584492188,4.90156131019746
TMX7316010203-003045_pano_0002_000052,52.3636989459212,4.90154296080104
TMX7316010203-003045_pano_0002_000053,52.3637392274616,4.90152458591769
TMX7316010203-003045_pano_0002_000054,52.3637793014377,4.90150571016054
TMX7316010203-003045_pano_0002_000055,52.3638192080569,4.9014865832245
TMX7316010203-003045_pano_0002_000056,52.3638588635715,4.90146558922569
TMX7316010203-003045_pano_0002_000057,52.3638982001805,4.90144415849162
TMX7316010203-003045_pano_0002_000058,52.3639379555271,4.90142267497867
TMX7316010203-003045_pano_0002_000059,52.3639778538621,4.90140156519318
TMX7316010203-003045_pano_0002_000060,52.3640173140145,4.90137966864137
TMX7316010203-003045_pano_0002_000061,52.3640562932316,4.90135680915511
TMX7316010203-003045_pano_0002_000062,52.3640950044672,4.90133337788761
TMX7316010203-003045_pano_0002_000063,52.3641330837909,4.90130972450797
TMX7316010203-003045_pano_0002_000064,52.3641708841,4.90128646278315
TMX7316010203-003045_pano_0002_000065,52.3642081425588,4.90126390725413
TMX7316010203-003045_pano_0002_000066,52.3642454026693,4.90124338052142
TMX7316010203-003045_pano_0002_000067,52.3642827319898,4.9012236953811
TMX7316010203-003045_pano_0002_000068,52.364320266467,4.90120345142634
TMX7316010203-003045_pano_0002_000069,52.3643576938864,4.9011833170517
TMX7316010203-003045_pano_0002_000070,52.3643949178296,4.9011628905171
TMX7316010203-003045_pano_0002_000071,52.3644322427468,4.90114233831669
TMX7316010203-003045_pano_0002_000072,52.3644696765451,4.90112210494022
TMX7316010203-003045_pano_0002_000073,52.3645092225526,4.90110270650587
TMX7316010203-003045_pano_0002_000074,52.3645491435446,4.9010833503584
TMX7316010203-003045_pano_0002_000075,52.3645890612549,4.90106438691582
TMX7316010203-003045_pano_0002_000076,52.3646291320504,4.90104621659568
TMX7316010203-003045_pano_0002_000077,52.3646690888,4.90102832784668
TMX7316010203-003045_pano_0002_000078,52.3647090235783,4.90101077307833
TMX7316010203-003045_pano_0002_000079,52.3647487686993,4.90099275915695
TMX7316010203-003045_pano_0002_000080,52.3647880736006,4.90097407598574
TMX7316010203-003045_pano_0002_000081,52.3648267000006,4.90095430724253
TMX7316010203-003045_pano_0002_000082,52.3648648217761,4.90093350169204
TMX7316010203-003045_pano_0002_000083,52.3649022601107,4.90091282073148
TMX7316010203-003045_pano_0002_000084,52.3649392686508,4.90089292147773
TMX7316010203-003045_pano_0002_000085,52.3649758851572,4.90087347538231
TMX7316010203-003045_pano_0002_000086,52.365012353845,4.90085457329497
TMX7316010203-003045_pano_0002_000087,52.3650486835739,4.90083604891073
TMX7316010203-003045_pano_0002_000088,52.3650852209938,4.90081790768705
TMX7316010203-003045_pano_0002_000089,52.3651218333102,4.90079998903741
TMX7316010203-003045_pano_0002_000090,52.3651587514573,4.90078192449617
TMX7316010203-003045_pano_0002_000091,52.3651957655618,4.90076333965758
TMX7316010203-003045_pano_0002_000092,52.3652329197285,4.90074460093232
TMX7316010203-003045_pano_0002_000093,52.3652702236425,4.90072468058567
TMX7316010203-003045_pano_0002_000094,52.3653070853759,4.90070362404058
TMX7316010203-003045_pano_0002_000095,52.3653433511376,4.90067978074013
TMX7316010203-003045_pano_0002_000096,52.3653790274761,4.90065160676482
TMX7316010203-003045_pano_0002_000097,52.3654127336675,4.90061838651516
TMX7316010203-003045_pano_0002_000098,52.3654450858268,4.90058417123139
TMX7316010203-003045_pano_0002_000099,52.3654779736589,4.90055786275766
TMX7316010203-003045_pano_0003_000000,52.3614281983147,4.90265952524334
TMX7316010203-003045_pano_0003_000001,52.3613879017409,4.90268560127118
TMX7316010203-003045_pano_0003_000002,52.3613478579201,4.90271371274348
TMX7316010203-003045_pano_0003_000003,52.3613080165891,4.90273979664689
TMX7316010203-003045_pano_0003_000004,52.3612676859701,4.90276358119582
TMX7316010203-003045_pano_0003_000005,52.361227794611,4.9027858253409
TMX7316010203-003045_pano_0003_000006,52.3611877032953,4.90280745628617
TMX7316010203-003045_pano_0003_000007,52.361147677307,4.90282831762053
TMX7316010203-003045_pano_0003_000008,52.3611075485311,4.90284912149703
TMX7316010203-003045_pano_0003_000009,52.3610670583933,4.9028696425982
TMX7316010203-003045_pano_0003_000010,52.361026625284,4.90288969480069
TMX7316010203-003045_pano_0003_000011,52.3609870031994,4.90290936587715
TMX7316010203-003045_pano_0003_000012,52.3609482653892,4.90292921766645
TMX7316010203-003045_pano_0003_000013,52.3609088977843,4.90294921400647
TMX7316010203-003045_pano_0003_000014,52.3608681151622,4.90296984698958
TMX7316010203-003045_pano_0003_000015,52.3608267424579,4.90299096590172
TMX7316010203-003045_pano_0003_000016,52.3607848975137,4.90301276408152
TMX7316010203-003045_pano_0003_000017,52.3607420624481,4.90303581098647
TMX7316010203-003045_pano_0003_000018,52.3606990594377,4.90305811696438
TMX7316010203-003045_pano_0003_000019,52.3606562580628,4.90308036052776
TMX7316010203-003045_pano_0003_000020,52.3606129692141,4.90310268077269
TMX7316010203-003045_pano_0003_000021,52.360569567873,4.90312532022229
TMX7316010203-003045_pano_0003_000022,52.3605266705999,4.90314765841755
TMX7316010203-003045_pano_0003_000023,52.3604840135684,4.90317129528119
TMX7316010203-003045_pano_0003_000024,52.3604419024438,4.90319708476332
TMX7316010203-003045_pano_0003_000025,52.3603989015905,4.90321973673521
TMX7316010203-003045_pano_0003_000026,52.3603546969524,4.90322645147526
TMX7316010203-003045_pano_0004_000000,52.3589852300855,4.8928940998591
TMX7316010203-003045_pano_0004_000001,52.3589420637663,4.89289190880919
TMX7316010203-003045_pano_0004_000002,52.3588987684422,4.89288873076629
TMX7316010203-003045_pano_0004_000003,52.3588559804788,4.89288491928793
TMX7316010203-003045_pano_0004_000004,52.3588132277904,4.89287931472769
TMX7316010203-003045_pano_0004_000005,52.3587704399156,4.89287317919163
TMX7316010203-003045_pano_0004_000006,52.3587275175889,4.89286698347126
TMX7316010203-003045_pano_0004_000007,52.358684441904,4.89285998126521
TMX7316010203-003045_pano_0004_000008,52.3586415142745,4.89285202612688
TMX7316010203-003045_pano_0004_000009,52.3585985386134,4.89284360131044
TMX7316010203-003045_pano_0004_000010,52.3585562015606,4.89283479508129
TMX7316010203-003045_pano_0004_000011,52.3585146381078,4.89282926549769
TMX7316010203-003045_pano_0004_000012,52.3584745343375,4.89283966931209
TMX7316010203-003045_pano_0004_000013,52.3584407318062,4.89287788909185
TMX7316010203-003045_pano_0004_000014,52.3584194954624,4.8929381595578
TMX7316010203-003045_pano_0004_000015,52.3584099382701,4.89300900997505
TMX7316010203-003045_pano_0004_000016,52.358404221788,4.89308166411639
TMX7316010203-003045_pano_0004_000017,52.3583999509094,4.89315475924506
TMX7316010203-003045_pano_0004_000018,52.3583958618464,4.89322840951082
TMX7316010203-003045_pano_0004_000019,52.3583921439548,4.89330232207269
TMX7316010203-003045_pano_0004_000020,52.3583888018606,4.89337603384336
TMX7316010203-003045_pano_0004_000021,52.3583854036096,4.8934501725038
TMX7316010203-003045_pano_0004_000022,52.3583810966948,4.89352490976376
TMX7316010203-003045_pano_0004_000023,52.3583762239948,4.89359888112523
TMX7316010203-003045_pano_0004_000024,52.358371118511,4.89367348757396
TMX7316010203-003045_pano_0004_000025,52.3583664567007,4.89374827842958
TMX7316010203-003045_pano_0004_000026,52.3583623244388,4.89382293430701
TMX7316010203-003045_pano_0004_000027,52.3583589818085,4.89389751580216
TMX7316010203-003045_pano_0004_000028,52.3583557610221,4.89397242423296
TMX7316010203-003045_pano_0004_000029,52.3583523465533,4.89404681978116
TMX7316010203-003045_pano_0004_000030,52.3583497273073,4.8941217441509
TMX7316010203-003045_pano_0004_000031,52.3583472616064,4.89419670210305
TMX7316010203-003045_pano_0004_000032,52.3583424661167,4.89427133589039
TMX7316010203-003045_pano_0004_000033,52.3583380189124,4.89434585307428
TMX7316010203-003045_pano_0004_000034,52.3583329130456,4.89442098081891
TMX7316010203-003045_pano_0004_000035,52.3583279609337,4.89449563151988
TMX7316010203-003045_pano_0004_000036,52.3583234304988,4.89456986111616
TMX7316010203-003045_pano_0004_000037,52.3583196813299,4.8946442441999
TMX7316010203-003045_pano_0004_000038,52.3583153290595,4.89471849069653
TMX7316010203-003045_pano_0004_000039,52.3583107960311,4.89479266454
TMX7316010203-003045_pano_0004_000040,52.3583063339997,4.89486666676683
TMX7316010203-003045_pano_0004_000041,52.3583018059288,4.89494098976522
TMX7316010203-003045_pano_0004_000042,52.3582977529084,4.89501558653383
TMX7316010203-003045_pano_0004_000043,52.3582937918791,4.8950897068921
TMX7316010203-003045_pano_0004_000044,52.3582902181549,4.89516409244508
TMX7316010203-003045_pano_0004_000045,52.3582861906196,4.89523839180063
TMX7316010203-003045_pano_0004_000046,52.3582819139887,4.89531213601061
TMX7316010203-003045_pano_0004_000047,52.3582774422061,4.89538592505714
TMX7316010203-003045_pano_0004_000048,52.3582733949429,4.89546007400358
TMX7316010203-003045_pano_0004_000049,52.3582684718138,4.89553374402753
TMX7316010203-003045_pano_0004_000050,52.3582636879371,4.89560738183877
TMX7316010203-003045_pano_0004_000051,52.3582599219573,4.89568149419559
